PuzzleId,GameId,FEN,Moves,Rating
0poXg,R10WLNvO#67,5r1k/p5pp/3b4/2p5/N3Q1Pq/1P3P2/PB4K1/R7 w - - 0 34,a1h1 h4g3 g2f1 f8f3 f1e2 g3g2,1718
0poY8,9WaIZFFF/black#74,8/4k3/5p2/1Kb5/1pP3P1/4rP2/1P1R4/8 b - - 4 37,e3e5 f3f4 c5e3 f4e5 e3d2 e5f6 e7f6 c4c5,1999
0pod0,t8gDEwiS/black#38,r1qn1rk1/4bppp/p5n1/3pP1BQ/1ppP4/2P2N1P/PP4PN/R4RK1 b - - 6 19,e7g5 f3g5 h7h6 g5f7,1839
0poeA,9Qe0wM18/black#46,r3r1k1/1pq2pnn/2p5/p3p3/P3P1QN/7P/1PP2PP1/R4RK1 b - - 5 23,c7c8 h4f5 c8f5 e4f5,1376
0pohq,XVXhdQH3/black#82,8/1p6/p4k1p/1PPP1p1K/P7/8/8/8 b - - 0 41,f6e5 c5c6 b7c6 b5a6,2143
0poi1,Agnsrwls#19,rn1q1rk1/pp1bnpbp/3p2p1/1BpP4/P4B2/2N2N2/1PP2PPP/R2QK2R w KQ - 1 10,f4d6 g7c3 b2c3 d7b5,2118
0pojo,7SUhTDk8#25,r3k2r/3b1ppp/p1n1pn2/qp1p4/3P4/P1NBPNP1/1PQ2PP1/R3K2R w KQkq - 0 13,b2b4 c6b4 a3b4 a5a1,1167
0pok2,0kQJhRgi/black#40,1r4k1/5ppp/2b1pn2/8/8/2BB1P1P/qbP3P1/1N2QR1K b - - 2 20,c6b5 e1e5 b8b7 d3b5,2167
0pokA,vJjD1yKx#27,r3kb2/ppp1pp1Q/6p1/3p1qN1/1n1P1B2/2N1P3/PPP2P2/2KR4 w q - 4 14,a2a3 f5c2,964
0poon,I9jpQwFZ#67,5k2/p6p/1p1q4/4bp2/1P1npB2/1B5P/P2Q1PP1/6K1 w - - 4 34,f4e5 d4f3 g2f3 d6d2,1577
0poqK,GqF0unFs#53,3r1r1k/2R3p1/1p4Bp/p2Q4/8/8/Pq3PPP/5RK1 w - - 1 27,d5c6 b2f2 f1f2 d8d1 f2f1 d1f1,1533
0porH,irqmwDPJ/black#66,6B1/2q1k3/p5pp/1p3p2/8/QPb2P1P/P3r1P1/3R3K b - - 5 33,e7f6 a3f8 f6g5 h3h4 g5f4 f8h6 f4g3 d1f1 c7e7 h6g6,2589
0porR,YJ45dMVh#59,4r1k1/p5pp/1p6/1P3q2/2P1P3/8/P5PP/4Q2K w - - 0 30,e4f5 e8e1,400
0posm,aQVjJrBN#47,2r1r3/pb2b1k1/1p3q2/2ppN2Q/3Pn2P/2P3PB/PP3P2/R3R1K1 w - - 7 24,h3c8 f6f2 g1h1 e4g3,948
0pouU,qwjlbVDj/black#38,r3rb1k/pp3p1p/2p1bpn1/3p3Q/3P1q2/2NBN3/PPP2PPP/2KR3R b - - 15 19,e6g4 h5g4 f4g4 e3g4,1449
0poxH,xAaVWgAC/black#44,r3k2r/3p1p1p/p5p1/1pp5/2bP1P1q/1N6/PPQ3P1/R1B3K1 b kq - 3 22,c5d4 c2e4 e8f8 e4a8,1112
0pp4F,U6CG1KVX/black#44,r5k1/p2N2pp/1p2R3/2pb4/2B3n1/3P4/PPP3PP/6K1 b - - 0 22,d5e6 c4e6 g8h8 e6g4,1056
0pp4H,C4Tgb5FS/black#72,4rk2/2B5/p1R3p1/1p2b3/8/5P1P/P7/6K1 b - - 3 36,e8c8 c7d6 e5d6 c6c8,1230
0ppAF,tmaHKYyc#73,1R6/5ppk/1P5p/4P3/1r3P2/p5P1/6KP/8 w - - 0 37,g2f3 b4a4 b6b7 a3a2 b8a8 a2a1q,1875
0ppD9,tf9HRFRO/black#26,r3kb1r/pp1n1pp1/2p1pq1p/8/2B2B2/5Q1P/PPP2PP1/2KR3R b kq - 3 13,e8c8 f3c6 b7c6 c4a6,1878
0ppG4,zlKOV9Al#29,r3kb1r/2pq1pp1/1p2p2p/3nPn2/p1P5/5NQ1/PP3PPP/RNBR2K1 w kq - 1 15,g3h3 d5f4 d1d7 f4h3 g2h3 e8d7,1362
0ppK6,pVEAgc4S/black#80,5r1k/5pqP/8/2Q3P1/4pPq1/4P3/3rNKB1/4R2R b - - 2 40,g7b2 c5f8,760
0ppLv,Yy2k5Giq#73,8/pp4kp/4p1pr/3p2R1/3Pb1PP/PP2P1B1/5R2/2r3K1 w - - 1 37,g1h2 c1h1,740
0ppMy,d7g8OcKh#111,8/5kp1/5p1p/1R3P1P/p1pK2P1/1rP5/8/8 w - - 3 56,d4c4 b3b5 c4b5 a4a3 b5c4 a3a2,913
0ppSZ,AWPkyFUB/black#26,rn2k2r/5ppp/1Rb1pn2/3p4/2pP4/B1P1PP2/P5PP/4KBNR b Kkq - 0 13,a8a3 b6b8 e8e7 b8h8,814
0ppVX,zxqFMgQZ/black#42,rn3rk1/pb3ppp/1qp1p3/4P3/pP1P4/P2B3P/3Q1PP1/2R1R2K b - - 4 21,b6d4 d3h7 g8h7 d2d4,1008
0ppZS,jufPGy4l/black#36,2rq1r1k/pb1n1ppB/1p5R/8/2Pb4/1P6/PBQ2PPP/R5K1 b - - 0 18,d4b2 h7g8 g7h6 c2h7,1763
0ppZU,1Z8oEAP5#41,3r2r1/p1kn2B1/Bp5p/2p1p2q/4b3/2Q2N1P/PPP2PP1/R4RK1 w - - 2 21,g7e5 d7e5 c3e5 h5e5 f3e5 g8g2 g1h1 g2f2,2018
0ppbz,kI7YJowl/black#88,6k1/2n2p2/4p1p1/PP5p/4P3/4KPr1/8/1R6 b - - 0 44,h5h4 a5a6 g3g2 a6a7 c7a8 b5b6 a8b6 b1b6 g2a2 b6b8,2374
0ppcY,2ZhpCgyU/black#36,r1bqr3/pp2bpk1/2p3B1/2npP3/5P2/2N1P2R/PPQB2P1/2KR4 b - - 0 18,c8h3 g6f7 g7f7 c2h7 f7e6 h7h3,2140
0ppfi,zF0N63v5#75,r7/8/2p1R3/6pk/8/2BP2Pp/1PP2P1P/6K1 w - - 2 38,e6c6 a8a1 c3e1 a1e1,400
0ppgI,lvmVDbSv/black#86,1k3r2/8/bn1qp1Q1/p2p4/3P4/NPP2P2/2R1r1P1/R5K1 b - - 5 43,d6f4 c2e2 a6e2 g6e6,1298
0ppiN,TVEwWzrg/black#58,1kr4r/1p2p1b1/pN4p1/P2Pq2p/1P6/4P3/Q1b1B1PP/3R1RK1 b - - 4 29,c2d1 b6d7 b8a8 d7e5,1181
0ppiO,sgNYTxfJ/black#86,8/p6r/1p6/2p3k1/2P2p2/1P1PpRn1/P5K1/3B4 b - - 1 43,h7h1 f3g3 f4g3 g2h1 e3e2 d1e2,1168
0ppj5,2CLgCTiH#49,4r1k1/1p3p2/p2b1pbQ/2pP4/P7/1PN4P/1B3PP1/R3q1K1 w - - 1 25,a1e1 e8e1,476
0pplm,d3lmU9yL/black#52,2r3r1/p4qPk/b1p1p2n/6P1/2Pp4/3P3Q/P1P4P/R4RK1 b - - 0 26,f7g7 f1f7 h7h8 f7g7,1668
0ppnz,zze12e8y#65,2r3k1/bp3p2/p3p1p1/P1q1P2p/5N1P/1P1R1QP1/2r1RPK1/8 w - - 7 33,f3b7 c2e2 b7c8 c5c8,1230
0pppV,kGaZLXTk#85,1Q1R4/2Q3pk/2b2r1p/2P5/7P/4P1P1/5P2/r5K1 w - - 1 43,g1h2 a1h1,1538
0ppsI,fZDvXsz9#55,4r3/B1p2pp1/p1k4p/3p4/P1q5/2b2Q2/2P2PPP/5RK1 w - - 0 28,f3f7 c4f1 g1f1 e8e1,1188
0ppu6,iAFP9EPH/black#80,8/5pp1/7k/r2p1KpP/8/6P1/8/3R4 b - - 3 40,h6h5 d1h1,1317
0ppvz,IWg4lfwS#69,3r4/pr5k/8/b2N1pp1/2P1R3/1P5P/P2p1P2/3R1K2 w - - 0 35,e4e7 b7e7 d5e7 d8e8,1486
0ppyo,hio4kkp5#95,8/pp6/2p5/2P4k/1P1n3P/6K1/3B4/8 w - - 1 48,d2c3 d4e2 g3g2 e2c3,898
0pq1Z,3eZm7A9e/black#46,2r3k1/1q2pp1p/p2p2p1/1p1Pn3/4P3/PNr4P/P2Q1PP1/1RR3K1 b - - 3 23,b7c7 c1c3 c7c3 b1c1,1809
0pq1o,sANX3Xud/black#84,6rr/1pN1k3/1Pp1Qp2/4p3/P6p/4P3/3q2pP/6K1 b - - 1 42,e7f8 e6f6,1683
0pq5j,lGCzGBgN/black#40,r3r1k1/1b1q1pb1/p4npp/Pp1p4/1P1P4/2N3B1/5PPP/1BRQ1RK1 b - - 0 20,f6e4 c3e4 d5e4 c1c7,1589
0pq6o,dFZLqBgn#53,2r1r1k1/5pp1/p7/1pBP3p/1P2bbN1/5PqP/P5P1/Q2R1RK1 w - - 0 27,f3e4 h5g4 f1f4 g3f4,1542
0pq7P,8qxuKaE5/black#42,2r1k2r/1p3ppp/p3p3/2q5/3R4/P1PQ2P1/1P3PP1/5K1R b k - 0 21,e8g8 d3h7,1027
0pqAC,in83Nxv8/black#86,6k1/5pp1/p1N4p/P3p3/1P5n/6P1/n6P/7K b - - 0 43,h4g6 b4b5 a6b5 a5a6,1391
0pqGz,SpqA8aTN/black#26,rn2k2r/pp1bqpp1/7p/1B1pN3/3P4/2P5/P3QPPP/R3K2R b KQkq - 0 13,e8g8 e5d7 e7d7 b5d7,1475
0pqKB,14rVXv9G/black#26,r1bqk2r/1p3p1p/p1p5/3Nn2Q/4B3/4P3/PPP2PP1/R3K1N1 b Qkq - 0 13,e5g6 e4g6 f7g6 h5e5,1311
0pqLi,hc3HukJS/black#40,r1b2rk1/6pp/2p1pnq1/1p6/3PpQ2/4P1P1/PP1BB2P/R4RK1 b - - 1 20,f6d5 f4f8,543
0pqNo,CwOh0GtU/black#30,r3r1k1/pp3pb1/1q1pbnpp/8/N1PpPB2/1P6/P2QBPPP/R4RK1 b - - 1 15,f6e4 a4b6 e4d2 b6a8,1546
0pqPH,eGAnHzE5/black#56,1r4k1/1p3prp/p7/3p2PQ/4p1R1/4R3/P1P2PKP/3q4 b - - 3 28,b8c8 g4e4 d5e4 h5d1,2047
0pqQc,EAJasQMU/black#38,r1b2k1r/ppN2ppp/8/2b5/2B5/P7/1P3PPP/4RK1R b - - 1 19,a8b8 e1e8,896
0pqT2,UyjlBNcM/black#98,8/8/5kp1/7p/1p3N1P/1P2R1P1/5P1K/2q5 b - - 12 49,c1c6 e3e6 c6e6 f4e6,1124
0pqXI,dIbka39R#59,1Qbq3r/5k2/pP2p3/3pPp2/3P4/2P2Np1/4BbP1/1R1Q2K1 w - - 0 30,g1f1 h8h1 f3g1 h1g1,797
0pqec,B65zdJXf#59,5rk1/5ppp/p2P4/2PQ4/qpPB4/6P1/PP2r2P/2KR4 w - - 1 30,d1d2 e2e1 d2d1 a4d1,1106
0pqj9,aRL4F6Bo/black#12,r2qkbnr/ppp1p1pp/2np4/4p1N1/4P1Q1/8/PPPP1PPP/RNB1K2R b KQkq - 1 6,d8d7 g4d7 e8d7 g5f7 d7e8 f7h8,1649
0pqkr,UOmwJJAi#59,2r3k1/5p2/6p1/7p/3B4/p4PP1/2bR3P/1rR3K1 w - - 3 30,d2c2 b1c1 c2c1 c8c1,1195
0pqrn,RNZJk5pR#89,3R4/p6k/1p1R4/1bn5/4r1K1/6P1/P6P/8 w - - 1 45,g4h3 b5f1,1002
0pqtk,STzykl1I#57,3r2k1/pp4pp/2p1p3/4R3/8/2P5/P4PPP/1R1r2K1 w - - 2 29,b1d1 d8d1 e5e1 d1e1,410
0pqvU,9nJLCGNJ/black#56,r1r4k/5pp1/3q3p/p2pN3/P3P3/7P/2Q2PP1/2R2RK1 b - - 0 28,c8c2 e5f7 h8h7 f7d6 c2c1 f1c1,1305
0pr0V,IBHBGTUi/black#86,6R1/P1k3p1/7p/3p4/r7/3K4/5P1P/8 b - - 2 43,a4a7 g8g7 c7b6 g7a7,803
0pr2z,BXFowXMS#87,8/2p2kp1/p1p2p2/2P5/PP3P2/3p2P1/2nN1P2/5K2 w - - 3 44,b4b5 c6b5 a4b5 a6b5,1430
0pr5X,Rd73WkFH/black#48,b2q3r/6Qp/3kpp2/2p1N3/B4P2/8/1PP2bPP/2B4K b - - 3 24,a8g2 h1g2 h8g8 e5f7 d6e7 f7d8,2323
0pr5v,mzLf4apv#89,b7/P1p4k/6pp/8/6PK/2r4P/4B3/1R4R1 w - - 0 45,b1b8 g6g5 h4h5 c3h3,1017
0pr6A,gjRSIgcI/black#68,3Nq2k/7p/p5p1/1pQ1bp2/2P1p3/1P5P/1P4P1/7K b - - 2 34,e5f4 c5d4 f4e5 d4e5 e8e5 d8f7 h8g7 f7e5,1863
0pr8I,OZxLhav3/black#22,rn1qkb1r/pp3ppp/4p1b1/1N1PQ1Pn/2P5/3p1P2/PP5P/R1B1KBNR b KQkq - 1 11,b8d7 b5c7 d8c7 e5c7,1384
0prCm,oTuwymD0#27,r1b2rk1/5ppp/p1n1p3/1p1q2B1/3Pn3/2PB1N2/P4PPP/1R1Q1RK1 w - - 2 14,d1c2 e4g5 f3g5 d5g5,1163
0prHz,cqIVUvIe#33,r3kr2/ppp3pR/8/8/1npPp3/4P1P1/PP2KPP1/R4B2 w q - 1 17,a1c1 b4d3 e2d1 d3c1,1920
0prMZ,7wrkAehD#63,2k5/ppp5/8/6Pp/3p2r1/1B1P4/PPP1nPK1/4R3 w - - 1 32,g2f3 e2g1 e1g1 g4g1 b3e6 c8d8,1526
0prO9,eTV9K6Wt/black#74,1k2r3/2pQ4/pp4P1/4P3/2b5/2P5/PP3RPq/3K4 b - - 1 37,e8e5 f2f8 b8b7 d7c8 b7c6 f8f6 c4e6 f6e6 e5e6 c8e6,1527
0prOJ,V9uUVE7D#61,3R4/6bp/5kp1/4pr2/p7/P3P1qP/1B4P1/3Q3K w - - 3 31,d1d6 f6g5 d6d1 f5f2 d1g1 f2b2,1631
0prQn,EcRuPj2h#35,r1b1r1k1/pp3pp1/3b1n1p/3N2N1/2Pp3P/P7/1BQP1PP1/R3q1KR w - - 4 18,a1e1 e8e1,706
0prUt,t7jaGJwe#55,r1r3k1/p4p1q/1p2R1pB/3pP1b1/3P1Q2/2P5/PP4PP/5RK1 w - - 1 28,f4f7 h7f7 f1f7 g8f7 h6g5 f7e6,693
0prVm,P5XLmTqJ/black#56,r1b3r1/p2n1kq1/1p2P1p1/3p1BQ1/1P3P2/2P2P2/P7/1R2K1R1 b - - 0 28,f7f8 g5d8,1699
0prXC,4L2kcxX5#81,8/5RBp/2k5/pp3K1P/6P1/1P2b3/8/6r1 w - - 0 41,f7f6 c6d5 f6d6 d5d6,1687
0prXv,A5VeEV0Q/black#102,8/8/1k5R/1r6/7P/5p2/7K/8 b - - 1 51,b6c5 h6h5 c5b4 h5b5,729
0praV,tYDJimtI#75,8/6pk/4q2p/4r3/3QP3/5pPP/5P1K/2R5 w - - 1 38,c1e1 e5h5 h3h4 h5h4 g3h4 e6g4 d4g7 g4g7,1838
0prab,xkZb3ntD/black#24,r1b1k2r/pp3ppp/1qn1p3/3pP3/1P1P2Qb/P2B4/1B3PPP/RN2K2R b KQkq - 1 12,c6b4 a3b4 b6b4 b2c3,1761
0prcY,W6H6RRUF#79,2r3k1/5p2/pb4pp/1p2B1q1/1P2R3/P2Q1P2/r5PP/3R3K w - - 5 40,h2h4 g5g2,895
0prd9,NrOKrioB#57,2r3k1/2rb1pp1/p6p/q2pPp2/3P4/1PN1PR1P/2RQ2P1/6K1 w - - 0 29,c3e2 a5a1 d2c1 a1c1 c2c1 c7c1,1720
0prgB,x8Mb1NtU#47,2r3k1/p2n2pp/2q2n2/2Bp1p2/2bPp3/Q3P1P1/P4PBP/R1R3K1 w - - 7 24,a3a7 c8a8 a7a8 c6a8,1374
0prgs,2KQTlqIE/black#122,7R/8/8/8/2r5/2pK4/8/3k4 b - - 17 61,c4c7 h8h1,1186
0prif,HST6xV5o#49,r2k2r1/1pp2pp1/2qp3p/p7/4P3/2bB4/bP1NQPPP/2KR3R w - - 0 25,b2c3 c6c3 d3c2 c3a3,1784
0prmb,GMQcSoSh/black#72,2b4r/p3k1q1/1pQ1P2r/2b2P2/P7/2P3P1/4R2P/4R2K b - - 4 36,g7h7 f5f6 e7f6 e1f1 f6g6 c6e4 g6g7 f1f7 g7g8 f7h7 h8h7 e4a8,2634
0prrr,3JVjsj41/black#74,1k2b3/pp5p/3Qp1r1/3p4/q2P4/8/2R4P/7K b - - 7 37,b8a8 d6d8,704
0prtc,93ZkgcC6#35,r5k1/ppp3pp/1bnp1q2/4p3/4B1r1/2PP1NP1/PP3P1P/R3QRK1 w - - 6 18,h2h3 g4g3 g1h2 g3f3,1720
0prvw,FspPBUkw#49,1k1r3r/pp4p1/1np1B1R1/4Pn2/q2PQ3/2P5/PP1N1P2/1K1R4 w - - 1 25,e4f5 a4d1,833
0ps10,bOx11ISS#105,8/5pp1/7p/5n2/8/2N1k3/2K1B2P/8 w - - 0 53,e2d3 f5d4 c2d1 e3d3,823
0ps4G,53ovdAIf/black#82,8/1pp5/8/1P3k2/P3pP2/8/6K1/8 b - - 0 41,f5f4 a4a5 f4e3 a5a6 b7a6 b5a6,1679
0ps50,tesRA420/black#46,3r2k1/pp1r1pp1/1q2P2p/8/2Qp4/P7/P2R1PPP/4R1K1 b - - 0 23,f7e6 e1e6 b6e6 c4e6,1425
0ps6c,NrCEQ1fk#45,r3r1k1/4qpp1/pp3n1p/R3N3/8/5Q2/PPP2PPP/R5K1 w - - 0 23,e5c6 e7e1 a1e1 e8e1,590
0psAi,EXFpLKrX#69,5k2/ppp5/3p2Qp/8/5rnq/2P3N1/PPB2PK1/5R2 w - - 1 35,f1h1 f4f2 g2g1 h4g3,1184
0psDq,3yrbuksW#15,rnb1k2r/pp1pppbp/1q4p1/4P3/2p2Bn1/1PPP1N2/P4PPP/RN1QKB1R w KQkq - 0 8,d3c4 b6f2,948
0psGG,0Mub28er#89,6k1/8/8/1P5Q/5P2/4n2P/6P1/1q4K1 w - - 1 45,g1h2 e3f1 h2g1 f1g3 g1f2 g3h5,1158
0psIO,SxhYSEoz/black#68,8/1R5p/4pkp1/1pr5/p1r1pPP1/P7/1PPR4/2K5 b - - 3 34,h7h6 d2d7 c4c2 c1b1,1961
0psQM,tlKHqOPN/black#14,rnbqkb1r/1pp2ppp/p3pn2/6N1/8/2NBB3/PPP2PPP/R2QK2R b KQkq - 1 7,h7h6 g5f7 e8f7 d3g6 f7g6 d1d8,1579
0psSq,wO6EBFwi#83,3r1k2/8/1p3p2/2q3p1/R3p3/PQPp3P/1P1Kn1P1/4R3 w - - 3 42,a4e4 c5f2 b3b4 f8g8,2039
0psbo,Yx0pefxm#57,8/2pp4/1pk1p3/3bb2P/7r/3Q4/2P2PP1/1R4K1 w - - 1 29,g2g3 h4h1,1153
0pseX,lfME6nyO/black#46,r2q4/5p1k/p2p1P1p/2p1r1p1/1p1nPR2/2b1B1Q1/P5PP/3B1RK1 b - - 1 23,g5f4 g3g7,1296
0psfs,kyBk7evT/black#60,2r4k/pp3Qp1/b1q2p1p/8/1P6/P5P1/3B1P1P/4R1K1 b - - 7 30,b7b6 e1e7 c8g8 d2h6,1785
0psjC,Fm3h5JFA/black#66,8/pb3Qbk/3q2pp/1P6/3ppN1P/6B1/1P4P1/6K1 b - - 5 33,d4d3 f4e6 d6e6 f7e6,1905
0psml,noidWXv4#71,5r2/2p3k1/P1pq4/3p1pp1/3P3p/2PQ1RPP/6PK/8 w - - 0 36,f3f5 d6g3 d3g3 h4g3 h2g3 f8f5,1882
0pt4K,IuCCH93N#39,r4rk1/ppp3q1/3p3p/3P2p1/4Pn2/8/PP2NPPP/1R1Q1RK1 w - - 1 20,e2d4 g7d4 d1d4 f4e2 g1h1 e2d4,1525
0pt4z,7LkFhtuz/black#74,8/3b1pk1/1q1P2p1/4P2p/rpp1B3/5RQP/6P1/7K b - - 2 37,b6d4 f3f7 g7f7 g3g6,1305
0pt6W,EPXhnV1v#35,r1b2rk1/ppb4p/2nqp3/3p1p2/2PP2p1/PQ2P3/3NBPPP/RN3RK1 w - - 1 18,c4c5 d6h2,452
0pt6y,mf3lSjtK#49,r4rk1/ppq2ppp/8/2P5/P2p3n/2P1B1NP/5P2/R2Q1RK1 w - - 0 25,d1d4 h4f3 g1h1 f3d4,830
0ptEE,sMighi6n#53,r1r3k1/1p2q1b1/3p2R1/4p3/1P1P1p2/3Q1P1P/Pp3P2/3K2R1 w - - 0 27,g6g7 e7g7 d3b3 g8h8 g1g7 c8c1 d1d2 b2b1q b3b1 c1b1,2125
0ptHY,XWEKU4o5/black#62,4r1k1/5ppp/q3Bn2/8/2p5/8/5PPP/3QRN1K b - - 0 31,e8e6 d1d8 f6e8 d8e8 e6e8 e1e8,1376
0ptHx,JdUchdJr#63,1k6/p1q3p1/2p3b1/2Pr3p/P3pQ2/7P/4BPP1/5RK1 w - - 2 32,f4f8 d5d8 f1b1 b8a8 f8d8 c7d8,1685
0ptKb,curjaHxf/black#90,4r1k1/6p1/6P1/2p5/1pPb4/2r5/4p1K1/4R2Q b - - 0 45,g8f8 h1h8 f8e7 e1e2 c3e3 e2e3 d4e3 h8g7,1578
0ptKu,xTT8C7TS/black#12,rnbqkbnr/pp1ppp1p/6p1/3Q4/2B1P3/2N5/PPP2PPP/R1B1K1NR b KQkq - 0 6,g8f6 d5f7,697
0ptPG,iDZzTYhK#55,7r/2q1k3/p3Pn2/1p5r/1PpP2p1/2N3P1/2P2PQ1/RR4K1 w - - 1 28,a1a6 h5h1 g2h1 h8h1 g1h1 c7b7 h1g1 b7a6,1294
0ptV1,PTAEJpzJ#59,2b3k1/2r1r1pp/4P3/3pR1PP/q5B1/1pP5/1P1Q4/2K1R3 w - - 1 30,d2d5 a4a1 c1d2 a1b2 d2e3 c7c3,1985
0ptVF,fE3KVhuf#41,r6k/ppp3p1/1bn1Q2p/7N/1P6/2P5/P4rPP/RNB4K w - - 1 21,c1e3 f2f1 e3g1 f1g1,691
0ptVm,cUxDdS4E/black#64,3r2k1/pp3pb1/2p3q1/6R1/7P/5Q1B/P4PKP/8 b - - 5 32,d8d3 g5g6 d3f3 g6g7 g8g7 g2f3,1407
0ptYm,LmYanMOk#21,r2q1rk1/1p1bppbp/p1np1npB/8/3NP3/2N2P2/PPPQ2PP/2KR1B1R w - - 3 11,g2g4 c6d4 h6g7 d4f3 d2h6 f6g4,1880
0ptZf,S3BADKH0/black#28,r1b2rk1/pppp1p1p/2n1pQ2/4P1N1/3P2P1/8/PPP2PP1/R3KB1q b Q - 0 14,c6d4 e1c1 h1h4 g2g3,2683
0ptgq,hGKRSl7c#23,r2qk1nr/pp3pp1/2n1p3/3pP3/Q3P1pb/4B3/PPP1K3/RN3BNR w kq - 0 12,e4d5 d8d5 h1h4 h8h4,1655
0ptjE,LfugkQQY/black#12,r1bqk2r/ppppppbp/5np1/3P4/1nP5/8/PB1NPPPP/R2QKBNR b KQkq - 1 6,d7d6 d1a4 c7c6 a4b4,1057
0ptmm,5avSRF6p#111,8/5k2/5P1K/6P1/7R/8/8/r7 w - - 13 56,h4f4 a1h1 f4h4 h1h4,804
0ptp7,Hy07AkD3#53,6rk/pp3p1b/7Q/8/3q3P/2N5/PP2PP1P/5R1K w - - 1 27,e2e3 d4g4 h6f6 g8g7 f6g7 g4g7,2003
0ptp9,FGBJHKse#113,8/6rk/8/4R2K/4P2R/8/8/6r1 w - - 6 57,e5f5 g1g6 e4e5 g6h6,1931
0pttD,h6G19aiv/black#52,r1q2rk1/6p1/1p2p1Pp/3pPn2/p2P4/P1P2Q2/1P1N4/2K2R1R b - - 0 26,f5d4 f3f8 c8f8 f1f8 a8f8 c3d4,1395
0ptyn,mDPaf2X6/black#84,2k5/2p4R/2Kp2r1/p1n5/P7/8/8/8 b - - 0 42,c5a4 h7h8 g6g8 h8g8,955
0pu2S,G9FQvxDJ#77,8/8/p4kpp/1pp5/3pPKP1/1P1P4/P6P/8 w - - 0 39,h2h4 g6g5 h4g5 h6g5 f4f3 f6e6 f3g3 e6e5,2652
0pu5k,FMV63RuT#67,4b1k1/5p2/6p1/2bpP3/2rN4/2P1QR2/1q4P1/5RK1 w - - 3 34,e5e6 c4c3 e6f7 e8f7 e3f2 b2f2,2437
0pu6d,eMFGv3ie/black#66,8/1p1b1p1k/p1p1q1pp/3p4/3N4/2PB1PnP/P4QP1/6K1 b - - 4 33,e6e5 f3f4 e5f6 f2g3,1433
0pu7g,O153kSWn/black#54,r4nk1/1b3ppp/p3pPP1/7P/2prp1QN/P1q5/6B1/4RRK1 b - - 0 27,f7g6 f6f7 g8h8 h4g6 f8g6 h5g6,1943
0puF6,RB3QHeCI#81,6R1/4kb1R/8/4p1p1/pp2P3/5P2/1KB3PP/4q3 w - - 0 41,g8g7 a4a3,1606
0puLp,mUQEpaDJ/black#42,r6k/p4p1p/bqpp1b1B/3p4/7N/1P4Q1/P1p3PP/4R2K b - - 1 21,a8g8 g3g8 h8g8 e1e8,1604
0puPP,lNPItw5t#27,rn1qr1k1/pp2b1pp/2p1p3/4N3/3P4/2N1p3/PPP1Q1PP/2KR3R w - - 0 14,e2e3 e7g5 e3g5 d8g5,884
0puQl,C3p1ABwi#135,8/6Q1/1rr4P/4p3/3k4/5P2/7K/8 w - - 9 68,h6h7 c6h6 h2g3 b6g6 g7g6 h6g6,1323
0puRX,yECBc15u#19,rn2k2r/1ppqbppp/p2p1n2/1N4B1/3NP3/8/PPP1QPPP/R3K2R w KQkq - 0 10,g5f6 e7f6 b5c7 d7c7,1070
0puS1,2JnZUC16/black#46,7r/3k1ppp/1q2p3/3p4/B1pP4/b1N2P2/4Q1PP/6K1 b - - 0 23,d7e7 c3d5 e7f8 d5b6,931
0puXX,ooXyfzLW/black#64,r7/R2nkp2/2b1p1p1/3pN2p/2pP4/4P1P1/2B2PP1/6K1 b - - 4 32,a8a7 e5c6 e7d6 c6a7,748
0pube,h0VC46ZO#89,1k6/1q6/4p3/2P1P3/2P2Q1B/3P1b2/5KrP/R7 w - - 4 45,f2e3 g2e2 e3d4 b7b2,1485
0pueT,i8kSRSFQ#97,Q7/8/8/2pppk2/8/3K4/6n1/8 w - - 0 49,a8d5 g2f4 d3c4 f4d5,975
0puis,FnWsCmIz/black#80,8/4Qpk1/1p4p1/2p5/2Pr3p/PP2R3/6PK/3q4 b - - 1 40,d4g4 e3f3 d1f3 g2f3,2027
0pujS,i27dwzYS/black#60,r7/pp4nk/4Bb2/3p4/3P1N2/2P3Q1/PP3KPP/3q4 b - - 4 30,a8f8 g3g6 h7h8 g6h6,1927
0pujc,FpBFvWLm#81,8/1R3p2/3Bp2p/3pP3/k1nK1P2/2P5/6r1/8 w - - 0 41,b7f7 a4b5 f7b7 b5c6,2221
0puki,qPyPEqxp#79,8/8/2p1k1p1/1p4Pp/p2PK2P/P7/1PP5/8 w - - 1 40,b2b3 b5b4 e4d3 a4b3 c2b3 b4a3 d3c2 e6d5 c2b1 d5d4,2732
0puo1,32ca2TSA#63,6k1/p2b1rp1/1p1Qpqrp/3p4/3Pp3/2PB4/PP2R1PP/4RN1K w - - 0 32,d3e4 f6f1 e1f1 f7f1,1084
0pupC,ZZDqXmuu/black#80,4R3/4p1k1/5pP1/p1p1pPr1/Pr2B3/5K2/2P3P1/8 b - - 10 40,b4a4 e8e7 g7f8 e7f7 f8g8 f7f6,2316
0pupZ,89ZGOJAw/black#72,8/6kp/p1p2pp1/1p1p1PP1/1P1P1K1P/P1P5/8/8 b - - 3 36,h7h6 g5h6 g7h6 f5g6,2148
0purD,k2rNsUUH#33,r1b1kr2/pp4p1/3p1n2/2p1q1Bp/3pP2P/P2P1B2/1PP2P2/R2QK2R w KQq - 4 17,g5f6 e5f6 f3h5 g7g6,1883
